zcta,Accessory Apartments Banned,No Flexible Zoning By Right,No Flexible Zoning By Permit,Affordable Incentive,Affordable Mandate,Zoning District Count,Permit Cap Or Phasing,Wetlands Restricted in Lot Size Calc,Longest Frontage Requirement,Highest Res Min Lot Size,Mean Res Min Lot Size,Lowest Res Min Lot Size,Mandatory Approval Steps,Distinct Approval Bodies,Public Hearing Requirements,Max Review Waiting Time,Multifamily Not Allowed,No Mixed-Use Buildings,No Conversion to Multifamily,Townhouses Not Allowed,Age-Restricted Provisions,First_PC,Second_PC,Third_PC,Overall_Index
33881,0.9983954359065788,0.0,1.0,0.9959885897664468,0.0,19.981547512925655,0.0024068461401319306,0.0,20.0,7566.188268853628,6260.646282759851,4994.3840256730255,1.0104296666072383,2.9991977179532894,0.0024068461401319306,144.5988589766447,1.0,1.0,0.9959885897664468,1.0,1.0,1.5769125440629908,-1.8695749516172753,0.8730856614821477,-8.988155018557425
33884,0.9970815092766312,0.0,1.0,0.9970815092766312,0.0,19.988326037106525,0.0,0.0,20.087554721701064,7478.111319574734,6231.759432978945,4985.407546383156,1.0058369814467376,3.002918490723369,0.0,144.57681884511152,1.0,1.0,0.9970815092766312,1.0,1.0,1.5747418196080782,-1.8703021845131318,0.8711813169143284,-8.996831116870156
33890,0.0,0.0,1.0,0.0,0.0,14.0,0.0,0.0,175.0,174240.0,38498.33333333334,8250.0,3.0,7.0,0.0,345.0,1.0,0.0,0.0,1.0,1.0,0.1130235968295514,0.7903461825809442,-1.587517142121412,5.680514638119866
33898,0.9659090909090909,0.0,1.0,0.9659090909090909,0.0,17.931818181818183,0.0,0.0,50.0,11590.90909090909,8306.818181818182,5795.454545454545,4.931818181818182,2.0681818181818183,0.9659090909090909,302.32954545454544,1.0,1.0,0.0,1.0,0.03409090909090909,1.4646774722280507,-0.746031847119717,0.6964014075997847,-1.1606070159441568
33901,0.0,0.0,1.0,1.0,0.0,36.0,0.0,0.0,75.0,32000.0,13000.0,6000.0,5.0,3.0,0.0,142.0,1.0,1.0,0.0,1.0,0.0,1.100108217082265,-1.636551633903456,0.5782602538656249,0.4010678071584602
33905,0.0,0.0,1.0,1.0,0.0,36.0,0.0,0.0,75.0,32000.0,13000.0,6000.0,5.0,3.0,0.0,142.0,1.0,1.0,0.0,1.0,0.0,1.100108217082265,-1.6365516339034558,0.5782602538656249,0.4010678071584602
33907,0.0,0.0,1.0,1.0,0.0,36.0,0.0,0.0,75.0,32000.0,13000.0,6000.0,5.0,3.0,0.0,142.0,1.0,1.0,0.0,1.0,0.0,1.100108217082265,-1.636551633903456,0.5782602538656249,0.4010678071584602
33908,1.0,0.0,1.0,1.0,0.0,19.0,0.0,0.0,75.0,7500.0,7166.666666666667,6500.0,3.0,4.0,1.0,240.0,1.0,1.0,0.0,1.0,1.0,1.866924806592044,-1.01555441969201,0.8902317417793049,-0.3474716547271062
33912,0.0,0.0,1.0,1.0,0.0,36.0,0.0,0.0,75.0,32000.0,13000.0,6000.0,5.0,3.0,0.0,142.0,1.0,1.0,0.0,1.0,0.0,1.100108217082265,-1.636551633903456,0.5782602538656249,0.4010678071584602
33913,0.0,0.0,1.0,1.0,0.0,36.0,0.0,0.0,75.0,32000.0,13000.0,6000.0,5.0,3.0,0.0,142.0,1.0,1.0,0.0,1.0,0.0,1.100108217082265,-1.636551633903456,0.5782602538656249,0.4010678071584602
33916,0.0,0.0,1.0,1.0,0.0,36.0,0.0,0.0,75.0,32000.0,13000.0,6000.0,5.0,3.0,0.0,142.0,1.0,1.0,0.0,1.0,0.0,1.100108217082265,-1.636551633903456,0.5782602538656249,0.4010678071584602
33919,0.0,0.0,1.0,1.0,0.0,36.0,0.0,0.0,75.0,32000.0,13000.0,6000.0,5.0,3.0,0.0,142.0,1.0,1.0,0.0,1.0,0.0,1.100108217082265,-1.636551633903456,0.5782602538656249,0.4010678071584602
33928,1.0,0.0,1.0,1.0,0.0,19.0,0.0,0.0,75.0,7500.0,7166.666666666667,6500.0,3.0,4.0,1.0,240.0,1.0,1.0,0.0,1.0,1.0,1.866924806592044,-1.01555441969201,0.8902317417793048,-0.3474716547271062
33931,1.0,0.0,1.0,0.0225253151477578,0.0,7.743335399876007,0.9774746848522422,0.0,54.65385410208721,1962.4054556726596,366.2294452809022,90.1012605910312,5.954949369704484,6.022525315147758,0.0,6.2169869807811535,1.0,1.0,0.0,1.0,0.0,0.9105247669979953,0.3645225767173365,-2.519816667924911,1.8194415631880207
33935,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,100.0,22500.0,10916.66666666667,5000.0,5.0,5.0,0.0,187.0,1.0,1.0,0.0,1.0,0.0,-0.8025683274537311,-1.245994804708578,-1.18940184310123,-3.264280496960643
33966,0.0,0.0,1.0,1.0,0.0,36.0,0.0,0.0,75.0,32000.0,13000.0,6000.0,5.0,3.0,0.0,142.0,1.0,1.0,0.0,1.0,0.0,1.100108217082265,-1.636551633903456,0.5782602538656249,0.4010678071584602
33967,1.0,0.0,1.0,1.0,0.0,19.0,0.0,0.0,75.0,7500.0,7166.666666666667,6500.0,3.0,4.0,1.0,240.0,1.0,1.0,0.0,1.0,1.0,1.866924806592044,-1.01555441969201,0.8902317417793048,-0.3474716547271062
33971,0.0,0.0,1.0,1.0,0.0,36.0,0.0,0.0,75.0,32000.0,13000.0,6000.0,5.0,3.0,0.0,142.0,1.0,1.0,0.0,1.0,0.0,1.100108217082265,-1.636551633903456,0.5782602538656249,0.4010678071584602
34102,0.0,0.0,1.0,1.0,0.0,15.0,0.0,1.0,50.0,98010.0,34668.33333333334,7500.0,4.0,2.0,0.0,104.0,1.0,1.0,0.0,1.0,0.0,1.065371211523979,0.1506976064246717,-0.008041128885998129,0.3790448648220773
34103,0.0,0.0,1.0,1.0,0.0,15.0,0.0,1.0,50.0,98010.0,34668.33333333334,7500.0,4.0,2.0,0.0,104.0,1.0,1.0,0.0,1.0,0.0,1.065371211523979,0.1506976064246717,-0.008041128885998129,0.3790448648220773
34104,0.0,0.0,1.0,1.0,0.0,15.0,0.0,1.0,50.0,98010.0,34668.33333333334,7500.0,4.0,2.0,0.0,104.0,1.0,1.0,0.0,1.0,0.0,1.065371211523979,0.1506976064246717,-0.008041128885998129,0.3790448648220772
34105,0.0,0.0,1.0,1.0,0.0,15.0,0.0,1.0,50.0,98010.0,34668.33333333334,7500.0,4.0,2.0,0.0,104.0,1.0,1.0,0.0,1.0,0.0,1.065371211523979,0.1506976064246717,-0.008041128885998129,0.3790448648220773
34110,1.0,0.0,1.0,1.0,0.0,40.0,0.0,0.0,300.0,87120.0,16258.57142857143,4000.0,4.0,7.0,0.0,276.0,1.0,1.0,0.0,1.0,0.0,3.09257046186196,0.8309505245251544,-2.290556689245129,8.207792829405689
34112,0.0,0.0,1.0,1.0,0.0,15.0,0.0,1.0,50.0,98010.0,34668.33333333334,7500.0,4.0,2.0,0.0,104.0,1.0,1.0,0.0,1.0,0.0,1.065371211523979,0.1506976064246717,-0.008041128885998129,0.37904486482207733
34119,1.0,0.0,1.0,1.0,0.0,40.0,0.0,0.0,300.0,87120.0,16258.57142857143,4000.0,4.0,7.0,0.0,276.0,1.0,1.0,0.0,1.0,0.0,3.0925704618619605,0.8309505245251542,-2.290556689245129,8.207792829405689
34134,1.0,0.0,1.0,1.0,0.0,37.87387862796834,0.0,0.0,277.22012815680364,79058.96268375425,15338.071760630373,4253.109687146626,3.8987561251413494,6.696268375424048,0.10124387485865058,272.3552205050886,1.0,1.0,0.0,1.0,0.10124387485865058,2.9684813465187636,0.6440032090269521,-1.9685213433826478,7.34162470259149
34135,1.0,0.0,1.0,1.0,0.0,37.15966077927281,0.0,0.0,269.5677940636373,76351.05672598578,15028.852681602173,4338.135621515142,3.8647457513939436,6.59423725418183,0.13525424860605656,271.13084705018196,1.0,1.0,0.0,1.0,0.13525424860605656,2.92679667970115,0.5812028857476934,-1.8603415400320817,7.050656959978225
34140,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,120.0,217800.0,80060.0,7260.0,4.0,6.0,0.0,95.0,1.0,1.0,0.0,1.0,0.0,0.6549442051753511,-0.03905557155633109,-1.064850305980679,1.505754771948927
34145,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,120.0,217800.0,80060.0,7260.0,4.0,6.0,0.0,95.0,1.0,1.0,0.0,1.0,0.0,0.6549442051753511,-0.03905557155633109,-1.064850305980679,1.505754771948927
34205,1.0,0.0,1.0,1.0,0.0,17.0,0.0,0.0,50.0,7200.0,5340.0,3000.0,6.0,1.0,0.0,240.0,1.0,1.0,0.0,1.0,1.0,1.35768940794025,-1.373842050998028,1.193694027315356,-3.804513841863957
34208,1.0,0.0,1.0,1.0,0.0,17.0,0.0,0.0,50.0,7200.0,5340.0,3000.0,6.0,1.0,0.0,240.0,1.0,1.0,0.0,1.0,1.0,1.35768940794025,-1.373842050998028,1.193694027315356,-3.804513841863957
34209,1.0,0.0,1.0,1.0,0.0,17.0,0.0,0.0,50.0,7200.0,5340.0,3000.0,6.0,1.0,0.0,240.0,1.0,1.0,0.0,1.0,1.0,1.35768940794025,-1.373842050998028,1.193694027315356,-3.804513841863957
34210,1.0,0.0,1.0,1.0,0.0,17.0,0.0,0.0,50.0,7200.0,5340.0,3000.0,6.0,1.0,0.0,240.0,1.0,1.0,0.0,1.0,1.0,1.35768940794025,-1.373842050998028,1.193694027315356,-3.804513841863957
34216,0.0,0.0,0.16546762589928057,0.0,0.0,8.827338129496402,0.0,0.0,54.13669064748201,7582.73381294964,7528.681055155875,7501.654676258992,5.661870503597123,3.3309352517985613,0.0,173.66906474820144,0.16546762589928057,0.8345323741007195,0.0,0.16546762589928057,0.0,-2.696511183657476,1.3219670710782647,0.7972549131818103,3.6770070654361087
34217,0.0,0.0,1.0,0.0,0.0,13.0,0.0,0.0,75.0,8000.0,7673.333333333333,7510.0,9.0,5.0,0.0,404.0,1.0,0.0,0.0,1.0,0.0,-1.212828283190036,-0.3202501090394477,-1.183349005096706,2.312457112133825
34221,0.0,0.0,1.0,1.0,1.0,15.0,0.0,0.0,100.0,43560.0,14301.66666666667,5000.0,6.0,6.0,0.0,360.0,1.0,1.0,0.0,1.0,1.0,2.59208756277327,-0.1214840414736425,1.364423385056834,9.248455851904826
34228,0.0,0.0,1.0,0.0,0.0,24.0,0.0,0.0,40.0,30000.0,19750.0,9500.0,3.0,6.0,0.0,60.0,1.0,0.0,0.0,1.0,0.0,-0.8745213252171641,-1.158078625981819,-0.4171770024243713,-1.139136231562133
34231,1.0,0.0,1.0,1.0,0.0,56.0,0.0,0.0,100.0,21780.0,9851.42857142857,4840.0,3.0,2.0,1.0,90.0,1.0,0.0,1.0,1.0,0.0,2.495203973486942,-1.58460363392719,0.9174044225271396,-2.183331655568654
34232,1.0,0.0,1.0,1.0,0.0,56.0,0.0,0.0,100.0,21780.0,9851.42857142857,4840.0,3.0,2.0,1.0,90.0,1.0,0.0,1.0,1.0,0.0,2.495203973486942,-1.58460363392719,0.9174044225271396,-2.183331655568654
34234,1.0,0.0,1.0,1.0,0.0,56.0,0.0,0.0,100.0,21780.0,9851.42857142857,4840.0,3.0,2.0,1.0,90.0,1.0,0.0,1.0,1.0,0.0,2.495203973486942,-1.5846036339271898,0.9174044225271396,-2.183331655568654
34236,1.0,0.0,1.0,1.0,0.0,56.0,0.0,0.0,100.0,21780.0,9851.42857142857,4840.0,3.0,2.0,1.0,90.0,1.0,0.0,1.0,1.0,0.0,2.495203973486942,-1.58460363392719,0.9174044225271396,-2.183331655568654
34237,1.0,0.0,1.0,1.0,0.0,56.0,0.0,0.0,100.0,21780.0,9851.42857142857,4840.0,3.0,2.0,1.0,90.0,1.0,0.0,1.0,1.0,0.0,2.495203973486942,-1.58460363392719,0.9174044225271396,-2.183331655568654
34239,1.0,0.0,1.0,1.0,0.0,56.0,0.0,0.0,100.0,21780.0,9851.42857142857,4840.0,3.0,2.0,1.0,90.0,1.0,0.0,1.0,1.0,0.0,2.495203973486942,-1.58460363392719,0.9174044225271396,-2.183331655568654
34242,1.0,0.0,1.0,1.0,0.0,56.0,0.0,0.0,100.0,21780.0,9851.42857142857,4840.0,3.0,2.0,1.0,90.0,1.0,0.0,1.0,1.0,0.0,2.495203973486942,-1.58460363392719,0.9174044225271396,-2.183331655568654
34243,1.0,0.0,1.0,1.0,0.0,56.0,0.0,0.0,100.0,21780.0,9851.42857142857,4840.0,3.0,2.0,1.0,90.0,1.0,0.0,1.0,1.0,0.0,2.495203973486942,-1.58460363392719,0.9174044225271396,-2.183331655568654
34266,0.0,0.0,1.0,1.0,0.0,21.0,0.0,0.0,100.0,10000.0,6642.857142857143,5000.0,6.0,4.0,0.0,180.0,1.0,1.0,0.0,1.0,1.0,1.326720277422238,-1.049341106182698,0.24030814621398222,0.5825814332426975
34275,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15000.0,9375.0,5000.0,4.0,4.0,1.0,95.0,1.0,1.0,0.0,1.0,1.0,1.250650605391164,-0.6628857626976821,1.250649246889458,0.09844173230801202
34285,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15000.0,9375.0,5000.0,4.0,4.0,1.0,95.0,1.0,1.0,0.0,1.0,1.0,1.250650605391164,-0.6628857626976821,1.250649246889458,0.098441732308012
34286,0.0,1.0,1.0,0.0,0.0,20.0,0.0,0.0,70.0,130680.0,30611.0,4000.0,9.0,7.0,0.0,750.0,1.0,1.0,0.0,1.0,0.0,0.6611264621466862,-0.4661536137180097,-3.72528334614309,3.208867959882824
34287,0.0,1.0,1.0,0.0,0.0,20.0,0.0,0.0,70.0,130680.0,30611.0,4000.0,9.0,7.0,0.0,750.0,1.0,1.0,0.0,1.0,0.0,0.6611264621466862,-0.4661536137180096,-3.7252833461430903,3.208867959882824
34288,0.0,1.0,1.0,0.0,0.0,20.0,0.0,0.0,70.0,130680.0,30611.0,4000.0,9.0,7.0,0.0,750.0,1.0,1.0,0.0,1.0,0.0,0.6611264621466862,-0.4661536137180096,-3.72528334614309,3.208867959882824
34289,0.0,1.0,1.0,0.0,0.0,20.0,0.0,0.0,70.0,130680.0,30611.0,4000.0,9.0,7.0,0.0,750.0,1.0,1.0,0.0,1.0,0.0,0.6611264621466862,-0.4661536137180097,-3.72528334614309,3.208867959882824
34291,0.0,1.0,1.0,0.0,0.0,20.0,0.0,0.0,70.0,130680.0,30611.0,4000.0,9.0,7.0,0.0,750.0,1.0,1.0,0.0,1.0,0.0,0.6611264621466862,-0.4661536137180097,-3.72528334614309,3.208867959882824
34292,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15000.0,9375.0,5000.0,4.0,4.0,1.0,95.0,1.0,1.0,0.0,1.0,1.0,1.250650605391164,-0.6628857626976821,1.250649246889458,0.09844173230801201
34293,0.0,1.0,1.0,0.0,0.0,20.0,0.0,0.0,70.0,130680.0,30611.0,4000.0,9.0,7.0,0.0,750.0,1.0,1.0,0.0,1.0,0.0,0.6611264621466862,-0.4661536137180097,-3.72528334614309,3.208867959882824
34420,0.0,0.0,1.0,0.0,0.0,18.0,1.0,0.0,100.0,10000.0,5583.333333333333,4000.0,4.0,4.0,0.0,480.0,1.0,1.0,0.0,1.0,0.0,0.05476652484498339,-1.29245616802779,-1.067972307364,0.076718205331613
34428,1.0,0.0,1.0,0.0,0.0,15.0,0.0,0.0,200.0,87120.0,31780.0,10000.0,4.0,6.0,0.0,125.0,1.0,1.0,0.0,1.0,1.0,1.124075893523139,0.4549853642243875,-2.026975396164099,0.5620713626435587
34429,1.0,0.0,1.0,0.0,0.0,15.0,0.0,0.0,200.0,87120.0,31780.0,10000.0,4.0,6.0,0.0,125.0,1.0,1.0,0.0,1.0,1.0,1.124075893523139,0.4549853642243875,-2.026975396164099,0.5620713626435587
34431,0.0,0.0,1.0,0.0,0.0,19.0,1.0,0.0,50.0,32600.0,17533.33333333333,7000.0,4.0,5.0,1.0,1115.0,1.0,1.0,0.0,0.0,0.0,0.6963165018167264,-0.3007772775851629,-0.7738390839700819,8.992060295808002
34432,0.0,0.0,1.0,0.0,0.0,19.0,1.0,0.0,50.0,32600.0,17533.33333333333,7000.0,4.0,5.0,1.0,1115.0,1.0,1.0,0.0,0.0,0.0,0.6963165018167263,-0.3007772775851629,-0.7738390839700818,8.992060295808002
34449,1.0,0.0,1.0,0.0,0.0,13.0,1.0,0.0,150.0,217800.0,87120.0,43560.0,5.0,6.0,0.0,72.0,1.0,1.0,0.0,1.0,0.0,0.9751112580585399,1.703975760102884,-3.059191738719253,3.351558342260636
34450,0.0,1.0,1.0,0.0,0.0,11.0,0.0,0.0,20.0,17500.0,10666.66666666667,6000.0,3.0,2.0,0.0,180.0,1.0,1.0,0.0,1.0,0.0,-0.7964282752390491,-1.917386280480701,-0.8083333325881253,-12.27339698674113
34452,0.0,1.0,1.0,0.0,0.0,11.0,0.0,0.0,20.0,17500.0,10666.66666666667,6000.0,3.0,2.0,0.0,180.0,1.0,1.0,0.0,1.0,0.0,-0.7964282752390492,-1.9173862804807011,-0.8083333325881253,-12.27339698674113
34453,0.0,1.0,1.0,0.0,0.0,11.0,0.0,0.0,20.0,17500.0,10666.66666666667,6000.0,3.0,2.0,0.0,180.0,1.0,1.0,0.0,1.0,0.0,-0.7964282752390492,-1.9173862804807007,-0.8083333325881253,-12.273396986741131
34470,0.0,0.0,1.0,1.0,0.0,28.0,0.0,0.0,100.0,13500.0,9166.666666666666,6000.0,5.0,3.0,0.0,90.0,1.0,1.0,0.0,1.0,0.0,0.5059675773765425,-1.301360373364559,0.3015781588554817,-1.576246379373278
34471,0.0,0.0,1.0,1.0,0.0,28.0,0.0,0.0,100.0,13500.0,9166.666666666666,6000.0,5.0,3.0,0.0,90.0,1.0,1.0,0.0,1.0,0.0,0.5059675773765425,-1.301360373364559,0.3015781588554817,-1.576246379373278
34474,0.0,0.0,1.0,1.0,0.0,28.0,0.0,0.0,100.0,13500.0,9166.666666666666,6000.0,5.0,3.0,0.0,90.0,1.0,1.0,0.0,1.0,0.0,0.5059675773765425,-1.301360373364559,0.3015781588554817,-1.5762463793732782
34475,0.0,0.0,1.0,1.0,0.0,28.0,0.0,0.0,100.0,13500.0,9166.666666666666,6000.0,5.0,3.0,0.0,90.0,1.0,1.0,0.0,1.0,0.0,0.5059675773765425,-1.301360373364559,0.3015781588554817,-1.576246379373278
34476,0.0,0.0,1.0,1.0,0.0,28.0,0.0,0.0,100.0,13500.0,9166.666666666666,6000.0,5.0,3.0,0.0,90.0,1.0,1.0,0.0,1.0,0.0,0.5059675773765425,-1.301360373364559,0.3015781588554817,-1.576246379373278
34479,0.0,0.0,1.0,1.0,0.0,28.0,0.0,0.0,100.0,13500.0,9166.666666666666,6000.0,5.0,3.0,0.0,90.0,1.0,1.0,0.0,1.0,0.0,0.5059675773765425,-1.301360373364559,0.3015781588554817,-1.576246379373278
34480,0.0,0.0,1.0,1.0,0.0,28.0,0.0,0.0,100.0,13500.0,9166.666666666666,6000.0,5.0,3.0,0.0,90.0,1.0,1.0,0.0,1.0,0.0,0.5059675773765425,-1.301360373364559,0.3015781588554817,-1.576246379373278
34482,0.0,0.0,1.0,1.0,0.0,28.0,0.0,0.0,100.0,13500.0,9166.666666666666,6000.0,5.0,3.0,0.0,90.0,1.0,1.0,0.0,1.0,0.0,0.5059675773765425,-1.301360373364559,0.3015781588554817,-1.576246379373278
34601,1.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,100.0,10000.0,7250.0,5000.0,4.0,7.0,0.0,114.0,1.0,1.0,0.0,1.0,1.0,0.5256809739525276,-1.280397600638002,-1.350708414951092,-2.679814774622381
34604,1.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,100.0,10000.0,7250.0,5000.0,4.0,7.0,0.0,114.0,1.0,1.0,0.0,1.0,1.0,0.5256809739525276,-1.280397600638002,-1.350708414951092,-2.6798147746223813
34652,0.9908455793784631,0.0,1.0,1.0,0.0,0.10985304745844375,0.0,0.0,60.18308841243074,5009.154420621537,5009.154420621537,5009.154420621537,2.0366176824861477,3.018308841243074,0.0,61.59286918814743,1.0,1.0,0.0,1.0,0.00915442062153698,0.7301473985718253,-1.3650468929571649,0.8187240454925234,-7.375150130621667
34653,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,60.0,5000.0,5000.0,5000.0,2.0,3.0,0.0,60.0,1.0,1.0,0.0,1.0,0.0,0.7304804354079789,-1.369211269332191,0.8257529714111215,-7.456820205267052
34668,0.0,0.0,1.0,1.0,0.0,12.0,0.0,0.0,80.0,6000.0,6000.0,6000.0,6.0,5.0,0.0,234.0,1.0,1.0,0.0,1.0,1.0,0.6941005431218289,-0.9143079447865702,0.05793530067163725,1.464560843495861
34677,1.0,0.0,1.0,0.0,0.0,29.0,0.0,0.0,50.0,40000.0,18233.33333333333,6000.0,3.0,5.0,0.0,270.0,1.0,1.0,0.0,1.0,1.0,0.873127437751787,-1.889456492557737,-0.5929224679857603,-3.196466505348429
34683,1.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,120.0,30000.0,13928.571428571431,6000.0,8.0,5.0,0.0,1104.0,1.0,0.0,0.0,1.0,1.0,1.3997923372873877,0.45180821555244627,-0.3529298100485718,8.203532042683525
34684,1.0,1.0,1.0,1.0,0.0,33.0,0.0,0.0,75.0,10000.0,7300.0,6000.0,3.0,2.0,0.0,126.0,1.0,1.0,0.0,1.0,0.0,1.728185542785143,-1.826122110827861,-0.2193842067080187,-8.896485431314593
34688,1.0,1.0,1.0,1.0,0.0,33.0,0.0,0.0,75.0,10000.0,7300.0,6000.0,3.0,2.0,0.0,126.0,1.0,1.0,0.0,1.0,0.0,1.728185542785143,-1.8261221108278607,-0.2193842067080187,-8.896485431314593
34689,1.0,1.0,1.0,1.0,0.0,33.0,0.0,0.0,75.0,10000.0,7300.0,6000.0,3.0,2.0,0.0,126.0,1.0,1.0,0.0,1.0,0.0,1.7281855427851431,-1.826122110827861,-0.21938420670801867,-8.896485431314593
34695,1.0,0.0,1.0,1.0,0.0,20.999366687777073,0.9998733375554149,0.0,24.999366687777073,10001.266624445852,6143.767906149161,5000.0,5.0,5.999620012666244,0.0,126.00443318556049,1.0,1.0,0.0,1.0,0.0,1.3679277577286517,-1.4765153261940784,-0.5848441654223099,-0.6081362372005981
34698,1.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,120.0,30000.0,13928.57142857143,6000.0,8.0,5.0,0.0,1104.0,1.0,0.0,0.0,1.0,1.0,1.399792337287388,0.45180821555244627,-0.3529298100485718,8.203532042683525
34705,0.0,0.0,1.0,0.0,0.0,13.0,1.0,0.0,100.0,21780.0,14640.0,7500.0,6.0,4.0,0.0,180.0,1.0,1.0,0.0,0.0,0.0,-0.9092665249505368,-0.11892165347956399,-0.8865553462834408,1.598105339204889
34711,1.0,0.0,1.0,0.9994270982526496,0.0,13.991979375537095,0.0005729017473503294,0.0,50.0,13001.1458034947,9100.926191158216,7499.799484388427,5.999427098252649,8.9977083930106,0.0,115.01374964193641,1.0,0.9994270982526496,0.0,1.0,0.0005729017473503294,1.011808693138565,-0.6814091595871362,-1.6604098376331884,0.950657113346503
34715,1.0,0.0,1.0,0.19776119402985073,0.0,2.7686567164179103,0.8022388059701493,0.0,50.0,14604.477611940298,10396.952736318412,7219.2164179104475,5.197761194029851,5.791044776119403,0.0,134.2537313432836,1.0,0.19776119402985073,0.0,1.0,0.8022388059701493,0.4811744799009884,-0.6726354145560614,-0.6946967621216381,0.2715462217898747
34731,0.0,0.0,0.999001996007984,0.000998003992015968,0.0,8.991017964071856,0.000998003992015968,0.0,0.0998003992015968,43.47305389221557,28.972055888223554,14.471057884231536,5.000998003992016,2.999001996007984,0.0,0.1596806387225549,1.0,0.0,0.0,0.000998003992015968,0.999001996007984,-1.5244223549901526,0.33356476309767996,0.5840109861171255,0.9971044322296063
34734,1.0,0.0,1.0,0.0,0.0,22.0,0.0,0.0,20.0,0.0,0.0,0.0,6.0,4.0,0.0,49.0,1.0,1.0,0.0,1.0,0.0,0.1543023693090292,-0.8832424843774415,-1.372344219800036,-4.543977848763425
34736,1.0,0.3684210526315789,1.0,0.0,0.0,18.42105263157895,1.0,0.0,18.94736842105263,2947.3684210526317,1565.7894736842106,0.0,4.894736842105263,3.3684210526315788,0.0,66.3157894736842,1.0,1.0,0.3684210526315789,1.0,1.0,1.752721554007716,-0.9853734560283138,-1.0769788954870538,-2.8337322532599027
34737,1.0,1.0,1.0,0.0,0.0,26.0,1.0,0.0,0.0,8000.0,4250.0,0.0,3.0,4.0,0.0,180.0,1.0,1.0,1.0,1.0,1.0,2.592981025057565,-1.842531577633099,-1.295253854510222,-7.454516065350176
34741,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,200.0,217800.0,32200.0,6000.0,5.0,3.0,1.0,739.0,1.0,1.0,0.0,1.0,0.0,2.256614618054097,0.8515102249989225,-0.6112860846031166,5.283884898249444
34743,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,200.0,217800.0,32200.0,6000.0,5.0,3.0,1.0,739.0,1.0,1.0,0.0,1.0,0.0,2.256614618054097,0.8515102249989224,-0.6112860846031166,5.283884898249444
34744,0.9334412300222537,0.0,1.0,1.0,0.0,1.4642929395104187,0.0,0.0,193.34412300222536,204301.88144851304,30709.083552498483,6099.838154966619,4.933441230022254,3.0,0.9334412300222537,692.7416548654663,1.0,1.0,0.0,1.0,0.0,2.123154634063255,0.7168703546866264,-0.5443661468066924,4.724392871843331
34746,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,200.0,217800.0,32200.0,6000.0,5.0,3.0,1.0,739.0,1.0,1.0,0.0,1.0,0.0,2.256614618054097,0.8515102249989224,-0.6112860846031166,5.283884898249444
34748,0.9999206286213191,0.9999206286213191,1.0,0.0,0.0,25.998650686562424,0.9999206286213191,0.0,0.0,7999.365028970553,4249.662671640606,0.0,3.0001587427573617,3.9999206286213194,0.0,179.98571315183744,1.0,0.9999206286213191,0.9999206286213191,0.9999206286213191,1.0,2.5926541289211893,-1.8423588704195695,-1.2951047595438236,-7.453845619829174
34753,1.0,0.0,1.0,0.0,0.0,14.0,1.0,0.0,30.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.262570195895304,-0.485364551758856,-0.9496518360568726,-0.138275029540577
34756,0.0,0.0,1.0,1.0,0.0,15.0,1.0,0.0,60.0,43560.0,21535.0,10400.0,5.0,3.0,0.0,1095.0,1.0,1.0,0.0,0.0,0.0,0.7453120804847357,0.011933558249505769,0.08697800867419865,8.524411577947115
34761,1.0,0.0,1.0,0.0,0.0,21.998599707211508,0.0,0.0,20.005091973776334,0.8274457386544459,0.5251097956845522,0.3500731971230348,5.999809050983387,4.000254598688817,0.0,49.004200878365474,1.0,1.0,0.0,1.0,6.364967220418815e-05,0.15435262385270027,-0.8832509601924872,-1.3723648082335225,-4.543738634732231
34762,1.0,1.0,1.0,0.0,0.0,26.0,1.0,0.0,0.0,8000.0,4250.0,0.0,3.0,4.0,0.0,180.0,1.0,1.0,1.0,1.0,1.0,2.592981025057565,-1.842531577633099,-1.295253854510222,-7.454516065350176
34769,0.0,0.0,1.0,1.0,0.0,22.0,0.0,0.0,100.0,15000.0,9800.0,7500.0,4.0,3.0,0.0,44.0,1.0,1.0,0.0,1.0,0.0,0.251469630617228,-1.171361747504661,0.3941402148732515,-3.122100167177361
34771,0.0,0.0,1.0,1.0,0.0,22.0,0.0,0.0,100.0,15000.0,9800.0,7500.0,4.0,3.0,0.0,44.0,1.0,1.0,0.0,1.0,0.0,0.251469630617228,-1.171361747504661,0.3941402148732515,-3.122100167177361
