county_name,"house totalvotes, 2020","house dem votecount, 2020","house rep votecount, 2020",dem_pct_house_2020,rep_pct_house_2020,state,"house totalvotes, 2024","house dem votecount, 2024","house rep votecount, 2024"
kings,43594.0,16611.0,26983.0,0.3810386750470248,0.6189613249529752,california,38387.0,8208.0,21231.0
kings,885423.0,608308.0,162421.0,0.687025297513166,0.18343887610780385,new york,735778.0,545785.0,179837.0
kingsbury,2675.0,,2314.0,,0.8650467289719627,south dakota,2780.0,571.0,2209.0
kinney,1549.0,420.0,1088.0,0.2711426726920594,0.7023886378308586,texas,1314.0,275.0,1039.0
kiowa,881.0,77.0,787.0,0.08740068104426787,0.8933030646992054,colorado,818.0,115.0,671.0
kiowa,1156.0,140.0,1016.0,0.12110726643598616,0.8788927335640139,kansas,1059.0,116.0,943.0
kiowa,3409.0,581.0,2828.0,0.1704312114989733,0.8295687885010267,oklahoma,0.0,0.0,0.0
kit carson,3766.0,525.0,3148.0,0.13940520446096655,0.8359001593202336,colorado,3601.0,608.0,2867.0
kitsap,154608.0,91800.0,62454.0,0.5937597019559143,0.403950636448308,washington,152563.0,87554.0,64757.0
kittitas,25810.0,11565.0,14204.0,0.44808213870592795,0.5503293297171639,washington,25896.0,11803.0,14032.0
kittson,2607.0,,1093.0,,0.4192558496355965,minnesota,2444.0,847.0,1595.0
klamath,36971.0,8861.0,25564.0,0.2396743393470558,0.6914608747396608,oregon,33984.0,8614.0,24090.0
kleberg,10755.0,5329.0,5164.0,0.49549046954904696,0.4801487680148768,texas,9866.0,4178.0,5688.0
klickitat,13225.0,5404.0,7800.0,0.40862003780718337,0.5897920604914934,washington,12205.0,0.0,6936.0
knott,6180.0,1261.0,4919.0,0.2040453074433657,0.7959546925566343,kentucky,4280.0,0.0,4280.0
knox,22978.0,11482.0,11316.0,0.4996953607798764,0.49247105927408824,illinois,10479.0,4000.0,6479.0
knox,15557.0,3468.0,11564.0,0.22292215722825737,0.7433309764093334,indiana,14417.0,3249.0,10824.0
knox,13124.0,1601.0,11523.0,0.12199024687595246,0.8780097531240475,kentucky,11127.0,0.0,11127.0
knox,26032.0,15827.0,9637.0,0.6079824830977258,0.3701982175783651,maine,0.0,0.0,0.0
knox,1794.0,252.0,1513.0,0.14046822742474915,0.8433667781493869,missouri,1744.0,201.0,1511.0
knox,4507.0,699.0,3662.0,0.1550920789882405,0.8125138673175061,nebraska,4304.0,636.0,3668.0
knox,30403.0,7264.0,21803.0,0.23892379041541953,0.7171331776469427,ohio,30626.0,8108.0,22518.0
knox,217075.0,81254.0,133176.0,0.3743130254520327,0.6135022457675918,tennessee,219828.0,82762.0,137066.0
knox,1413.0,251.0,1145.0,0.17763623496107572,0.8103326256192498,texas,1115.0,0.0,1115.0
koochiching,6825.0,,4135.0,,0.6058608058608058,minnesota,6633.0,2404.0,4226.0
kootenai,87456.0,21913.0,62442.0,0.2505602817416758,0.7139818880351262,idaho,92910.0,20798.0,69278.0
kosciusko,35201.0,7618.0,27583.0,0.21641430641174966,0.7835856935882504,indiana,34029.0,7160.0,25644.0
kossuth,8749.0,2780.0,5964.0,0.31775060006857925,0.6816779060464053,iowa,8119.0,2196.0,5906.0
la crosse,67259.0,40504.0,26698.0,0.6022093697497732,0.3969431600231939,wisconsin,71309.0,40255.0,31054.0
la paz,7105.0,2042.0,5063.0,0.2874032371569317,0.7125967628430683,arizona,7325.0,2065.0,5260.0
la plata,35046.0,19877.0,14059.0,0.5671688637790333,0.4011584774296639,colorado,34636.0,20133.0,13489.0
la salle,6664.0,598.0,6066.0,0.0897358943577431,0.9102641056422569,louisiana,6453.0,413.0,5709.0
la salle,2254.0,1149.0,1051.0,0.5097604259094942,0.46628216503992903,texas,1949.0,695.0,1254.0
labette,8479.0,2587.0,5471.0,0.30510673428470336,0.6452411841018988,kansas,7722.0,2280.0,5244.0
lac qui parle,3974.0,,1905.0,,0.4793658782083543,minnesota,3936.0,1259.0,2674.0
lackawanna,113973.0,66974.0,46999.0,0.5876304036921025,0.4123695963078975,pennsylvania,115614.0,64779.0,50835.0
laclede,16659.0,2516.0,13720.0,0.1510294735578366,0.8235788462692839,missouri,16817.0,2539.0,13895.0
lafayette,2629.0,841.0,1747.0,0.3198934956257132,0.6645112209965767,arkansas,2207.0,606.0,1601.0
lafayette,3658.0,,3307.0,,0.9040459267359213,florida,3698.0,431.0,3267.0
lafayette,110153.0,37683.0,68286.0,0.34209690158234457,0.6199195664212505,louisiana,108143.0,26941.0,67567.0
lafayette,23082.0,9141.0,13941.0,0.39602287496750715,0.6039771250324929,mississippi,23220.0,8435.0,14785.0
lafayette,16892.0,5270.0,11312.0,0.3119820033151788,0.6696661141368695,missouri,17013.0,3826.0,12907.0
lafayette,8292.0,3836.0,4454.0,0.46261456825856245,0.5371442354076218,wisconsin,8581.0,3619.0,4962.0
lafourche,42261.0,6012.0,35051.0,0.14225882018882657,0.8293935306784033,louisiana,40500.0,6226.0,28343.0
lagrange,10441.0,2123.0,8318.0,0.2033330140791112,0.7966669859208888,indiana,10101.0,2013.0,7602.0
lake,28316.0,15919.0,12397.0,0.5621909874276028,0.43780901257239724,california,24947.0,13413.0,11534.0
lake,3872.0,2218.0,1420.0,0.5728305785123967,0.36673553719008267,colorado,3685.0,2158.0,1312.0
lake,212505.0,78953.0,127508.0,0.37153478741676665,0.6000235288581445,florida,220364.0,78430.0,141933.0
lake,337973.0,198211.0,131474.0,0.5864699251123611,0.3890074059170407,illinois,307558.0,181985.0,125573.0
lake,216579.0,131628.0,79965.0,0.6077597551009101,0.3692186223041015,indiana,205630.0,116171.0,86520.0
lake,6140.0,2003.0,3923.0,0.3262214983713355,0.6389250814332248,michigan,6671.0,2071.0,4369.0
lake,7138.0,,3548.0,,0.4970579994396189,minnesota,6833.0,3450.0,3377.0
lake,16489.0,7250.0,9239.0,0.43968706410334163,0.5603129358966584,montana,16946.0,6909.0,9520.0
lake,125344.0,47173.0,78171.0,0.376348289507276,0.623651710492724,ohio,118628.0,43060.0,75568.0
lake,4389.0,619.0,3539.0,0.14103440419229893,0.8063340168603327,oregon,4097.0,558.0,3360.0
lake,5551.0,,4717.0,,0.8497568005764727,south dakota,5862.0,1456.0,4406.0
lake,1904.0,458.0,1399.0,0.24054621848739496,0.7347689075630253,tennessee,1743.0,353.0,1351.0
lake of the woods,2358.0,,1432.0,,0.6072943172179813,minnesota,2286.0,576.0,1709.0
lamar,7213.0,943.0,6168.0,0.13073617080271732,0.8551226951337862,alabama,6067.0,0.0,6037.0
lamar,8812.0,2447.0,6365.0,0.2776895142986836,0.7223104857013164,georgia,10180.0,2612.0,7568.0
lamar,24080.0,,24080.0,,1.0,mississippi,27886.0,6449.0,21437.0
lamar,20822.0,4149.0,16020.0,0.19926039765632503,0.7693785419268082,texas,20607.0,3757.0,16850.0
lamb,4385.0,735.0,3580.0,0.1676168757126568,0.8164196123147093,texas,3973.0,0.0,3463.0
lamoille,15092.0,10178.0,3638.0,0.6743970315398887,0.2410548635038431,vermont,14094.0,8784.0,4176.0
lamoure,2195.0,,1695.0,,0.7722095671981777,north dakota,2102.0,476.0,1626.0
lampasas,10298.0,1979.0,8109.0,0.1921732375218489,0.7874344532919013,texas,9045.0,0.0,9045.0
lancaster,155889.0,76220.0,75474.0,0.48893764152698393,0.4841521852087062,nebraska,154887.0,75123.0,79764.0
lancaster,277284.0,109807.0,167477.0,0.3960091458576766,0.6039908541423233,pennsylvania,283091.0,112467.0,170624.0
lancaster,49676.0,18161.0,31493.0,0.36558901682905226,0.6339681133746679,south carolina,52546.0,18290.0,34196.0
lancaster,7084.0,2884.0,4191.0,0.40711462450592883,0.5916149068322981,virginia,7219.0,2984.0,4227.0
lander,2695.0,471.0,2090.0,0.17476808905380334,0.7755102040816326,nevada,2651.0,0.0,1875.0
lane,866.0,132.0,734.0,0.15242494226327943,0.8475750577367206,kansas,807.0,79.0,728.0
lane,223890.0,135125.0,79857.0,0.6035329849479655,0.35667961945598287,oregon,200917.0,114148.0,77932.0
langlade,11089.0,3676.0,7413.0,0.3314996843719001,0.6685003156281,wisconsin,11303.0,3373.0,7926.0
lanier,3440.0,926.0,2514.0,0.2691860465116279,0.7308139534883721,georgia,3587.0,837.0,2750.0
lapeer,50753.0,15443.0,35310.0,0.30427757965046404,0.695722420349536,michigan,53740.0,14127.0,37502.0
laporte,,,,,,indiana,46018.0,20383.0,24327.0
laramie,45237.0,13863.0,27641.0,0.3064526825386299,0.6110263722174326,wyoming,42907.0,12893.0,27090.0
larimer,217828.0,117869.0,92292.0,0.5411104173935398,0.42369208733496155,colorado,218042.0,125706.0,84636.0
larue,7174.0,1208.0,5760.0,0.16838583774742125,0.802899358795651,kentucky,7122.0,1269.0,5853.0
las animas,7853.0,3347.0,4254.0,0.42620654526932383,0.5417038074621164,colorado,7611.0,3476.0,3869.0
lasalle,52168.0,19954.0,32214.0,0.38249501610182485,0.6175049838981751,illinois,0.0,0.0,0.0
lassen,11892.0,3000.0,8892.0,0.2522704339051463,0.7477295660948536,california,10921.0,2166.0,8755.0
latah,20386.0,9840.0,9704.0,0.4826841950358089,0.47601295006376926,idaho,19857.0,8808.0,10366.0
latimer,4198.0,801.0,3290.0,0.19080514530728918,0.7837065269175798,oklahoma,3996.0,713.0,3155.0
lauderdale,44510.0,,33023.0,,0.7419231633340823,alabama,34784.0,0.0,34166.0
lauderdale,30814.0,12103.0,18711.0,0.3927760109041345,0.6072239890958655,mississippi,21312.0,0.0,21312.0
lauderdale,8117.0,2458.0,5458.0,0.302821239374153,0.6724159172107922,tennessee,7618.0,2080.0,5387.0
laurel,28032.0,3768.0,24264.0,0.1344178082191781,0.865582191780822,kentucky,24219.0,0.0,24219.0
laurens,22163.0,7648.0,14515.0,0.34507963723322654,0.6549203627667735,georgia,22679.0,6935.0,15744.0
laurens,30428.0,9702.0,20692.0,0.3188510582358354,0.6800315498882609,south carolina,29340.0,7852.0,20336.0
lavaca,9995.0,1118.0,8783.0,0.11185592796398199,0.8787393696848425,texas,10245.0,1139.0,9106.0
lawrence,16101.0,3471.0,12287.0,0.21557667225638158,0.7631203030867648,alabama,13119.0,0.0,12992.0
lawrence,5428.0,,5428.0,,1.0,arkansas,5609.0,791.0,4664.0
lawrence,6050.0,1461.0,4589.0,0.24148760330578511,0.7585123966942149,illinois,0.0,0.0,0.0
lawrence,,,,,,indiana,20414.0,4372.0,15417.0
lawrence,6835.0,1177.0,5658.0,0.17220190197512802,0.827798098024872,kentucky,5537.0,0.0,5537.0
lawrence,6332.0,2033.0,4299.0,0.32106759317751105,0.6789324068224889,mississippi,5081.0,0.0,5081.0
lawrence,17427.0,3210.0,13291.0,0.18419693578929247,0.7626671257244506,missouri,17878.0,2960.0,14538.0
lawrence,27709.0,7399.0,20310.0,0.26702515428200224,0.7329748457179978,ohio,25577.0,6782.0,18795.0
lawrence,45461.0,16484.0,28977.0,0.36259651129539605,0.637403488704604,pennsylvania,46431.0,14612.0,31819.0
lawrence,13002.0,,10481.0,,0.8061067528072604,south dakota,15045.0,4288.0,10757.0
lawrence,16743.0,2574.0,13743.0,0.15373588962551515,0.8208206414621035,tennessee,17172.0,2535.0,14108.0
le flore,18600.0,3368.0,14773.0,0.1810752688172043,0.7942473118279569,oklahoma,18421.0,3252.0,14452.0
le sueur,16576.0,,9551.0,,0.5761944980694981,minnesota,17194.0,6618.0,10083.0
lea,20280.0,4557.0,15772.0,0.2247041420118343,0.7777120315581854,new mexico,20294.0,4610.0,15684.0
leake,9004.0,4031.0,4973.0,0.44768991559306975,0.5523100844069303,mississippi,8392.0,3382.0,5010.0
leavenworth,36020.0,13054.0,21177.0,0.36240977234869515,0.5879233759022765,kansas,35566.0,13056.0,20729.0
lebanon,70416.0,22606.0,47810.0,0.321034992047262,0.6789650079527381,pennsylvania,72270.0,23416.0,48854.0
lee,71622.0,26320.0,44235.0,0.36748485102342854,0.6176174918321187,alabama,53618.0,0.0,51769.0
lee,1862.0,,1862.0,,1.0,arkansas,2447.0,1197.0,1183.0
lee,396465.0,150267.0,230833.0,0.3790170632968862,0.5822279394145763,florida,378185.0,130206.0,247978.0
lee,16469.0,5134.0,11335.0,0.3117372032303115,0.6882627967696885,georgia,17563.0,5739.0,11824.0
lee,16547.0,5319.0,10400.0,0.3214479966157007,0.6285127213392155,illinois,12909.0,0.0,12909.0
lee,16149.0,6969.0,9145.0,0.43154374883893737,0.5662889342993375,iowa,15811.0,6687.0,9098.0
lee,2530.0,385.0,2145.0,0.15217391304347827,0.8478260869565217,kentucky,2241.0,0.0,2241.0
lee,35648.0,10620.0,25028.0,0.2979129263913824,0.7020870736086176,mississippi,34994.0,9801.0,25193.0
lee,28326.0,12210.0,16116.0,0.4310527430629104,0.5689472569370896,north carolina,29234.0,12038.0,17196.0
lee,8426.0,5359.0,3056.0,0.6360075955376217,0.3626869214336577,south carolina,7731.0,4490.0,3236.0
lee,8002.0,1619.0,6254.0,0.2023244188952762,0.7815546113471632,texas,8198.0,1442.0,6599.0
lee,8899.0,,8654.0,,0.9724688167209798,virginia,9832.0,1456.0,8357.0
leelanau,16727.0,7844.0,8710.0,0.46894242840915884,0.5207150116577988,michigan,17516.0,9038.0,8165.0
leflore,10710.0,7749.0,2961.0,0.7235294117647059,0.27647058823529413,mississippi,9487.0,6693.0,2794.0
lehigh,182054.0,96835.0,85219.0,0.5319026222988783,0.46809737770112164,pennsylvania,187367.0,98017.0,89350.0
lemhi,4642.0,860.0,3623.0,0.1852649719948298,0.7804825506247307,idaho,4688.0,800.0,3553.0
lenawee,52507.0,20435.0,32072.0,0.38918620374426266,0.6108137962557373,michigan,53630.0,18830.0,33964.0
lenoir,27931.0,12948.0,14983.0,0.4635709426801761,0.5364290573198238,north carolina,27158.0,13118.0,13236.0
leon,164233.0,60937.0,68968.0,0.3710399249846255,0.4199399633447602,florida,152397.0,88719.0,63678.0
leon,8540.0,974.0,7454.0,0.11405152224824355,0.8728337236533957,texas,8847.0,947.0,7900.0
leslie,4794.0,360.0,4434.0,0.07509386733416772,0.9249061326658323,kentucky,3813.0,0.0,3813.0
letcher,9032.0,1536.0,7496.0,0.17006200177147918,0.8299379982285208,kentucky,6526.0,0.0,6526.0
levy,23309.0,,18959.0,,0.8133768072418379,florida,24012.0,5715.0,18297.0
lewis,1835.0,338.0,1457.0,0.18419618528610354,0.7940054495912806,idaho,1812.0,293.0,1465.0
lewis,5815.0,783.0,5032.0,0.1346517626827171,0.8653482373172829,kentucky,5111.0,0.0,5111.0
lewis,4481.0,783.0,3625.0,0.17473778174514618,0.8089712117830842,missouri,4354.0,708.0,3561.0
lewis,13036.0,3189.0,8579.0,0.24463025467934948,0.6581006443694385,new york,11663.0,2864.0,8793.0
lewis,5240.0,974.0,4155.0,0.18587786259541986,0.7929389312977099,tennessee,5636.0,927.0,4500.0
lewis,44601.0,13202.0,31344.0,0.2960023317862828,0.7027645120064573,washington,44599.0,17430.0,27046.0
lewis,7250.0,1978.0,5272.0,0.27282758620689657,0.7271724137931035,west virginia,6763.0,1387.0,5376.0
lewis and clark,42095.0,21050.0,21045.0,0.5000593894761848,0.49994061052381517,montana,41101.0,18845.0,22256.0
lexington,144279.0,48515.0,92872.0,0.3362582219172575,0.6436972809625795,south carolina,142674.0,43639.0,98626.0
lexington city,2740.0,1650.0,1085.0,0.6021897810218978,0.395985401459854,virginia,,,
liberty,3577.0,,2973.0,,0.8311434162706178,florida,3427.0,527.0,2900.0
liberty,20930.0,12689.0,8241.0,0.6062589584328715,0.3937410415671285,georgia,22457.0,11926.0,10531.0
liberty,1080.0,304.0,776.0,0.2814814814814815,0.7185185185185186,montana,974.0,207.0,767.0
liberty,28924.0,5228.0,23128.0,0.18074955054625916,0.7996127783155856,texas,30583.0,5699.0,24884.0
licking,92620.0,29381.0,60087.0,0.3172209026128266,0.6487475707190672,ohio,91498.0,29822.0,61676.0
limestone,49383.0,,37371.0,,0.7567583986392078,alabama,42294.0,0.0,40891.0
limestone,9007.0,2084.0,6782.0,0.23137559675807706,0.7529699122904407,texas,8858.0,1810.0,7048.0
lincoln,3373.0,,3373.0,,1.0,arkansas,3316.0,779.0,2455.0
lincoln,2599.0,382.0,2134.0,0.14697960754136205,0.8210850327048865,colorado,2466.0,488.0,1861.0
lincoln,4515.0,1344.0,3171.0,0.29767441860465116,0.7023255813953488,georgia,4782.0,1155.0,3627.0
lincoln,1905.0,325.0,1501.0,0.17060367454068243,0.7879265091863517,idaho,1876.0,330.0,1401.0
lincoln,1554.0,279.0,1275.0,0.17953667953667954,0.8204633204633205,kansas,1463.0,184.0,1279.0
lincoln,10766.0,1937.0,8829.0,0.1799182611926435,0.8200817388073565,kentucky,9497.0,0.0,9497.0
lincoln,18380.0,7077.0,11303.0,0.38503808487486396,0.614961915125136,louisiana,15846.0,0.0,12850.0
lincoln,23857.0,12902.0,10491.0,0.5408056335666681,0.43974514817453997,maine,0.0,0.0,0.0
lincoln,3088.0,,1735.0,,0.5618523316062176,minnesota,3159.0,886.0,2265.0
lincoln,16287.0,4536.0,11751.0,0.2785043286056364,0.7214956713943637,mississippi,13732.0,0.0,13732.0
lincoln,28436.0,6179.0,21592.0,0.21729497819665214,0.7593191728794486,missouri,30829.0,6561.0,23401.0
lincoln,11699.0,3112.0,8587.0,0.2660056415078212,0.7339943584921789,montana,11750.0,2756.0,8534.0
lincoln,16891.0,3009.0,13231.0,0.17814220590847196,0.7833165591143212,nebraska,16082.0,3155.0,12927.0
lincoln,2378.0,359.0,1968.0,0.15096719932716568,0.8275862068965517,nevada,2407.0,346.0,2008.0
lincoln,10109.0,3323.0,6808.0,0.3287169848649718,0.6734592936986843,new mexico,9886.0,3071.0,6815.0
lincoln,49354.0,12543.0,36811.0,0.2541435344652916,0.7458564655347084,north carolina,54554.0,13722.0,39117.0
lincoln,14748.0,2533.0,12215.0,0.1717521019799295,0.8282478980200705,oklahoma,15278.0,2745.0,12533.0
lincoln,30968.0,16916.0,12109.0,0.5462412813226556,0.3910165331955567,oregon,28642.0,15917.0,11411.0
lincoln,30588.0,,25298.0,,0.8270563619720152,south dakota,35855.0,9954.0,25901.0
lincoln,15066.0,2982.0,12084.0,0.19792911190760654,0.8020708880923935,tennessee,15373.0,2487.0,12477.0
lincoln,6918.0,1362.0,5540.0,0.19687771032090198,0.8008094825093958,washington,7062.0,1442.0,5609.0
lincoln,7303.0,2029.0,5274.0,0.27783102834451595,0.722168971655484,west virginia,6809.0,1369.0,5002.0
lincoln,16252.0,6129.0,10123.0,0.377122815653458,0.6228771843465419,wisconsin,16874.0,5738.0,11125.0
lincoln,10525.0,1429.0,8324.0,0.13577197149643705,0.7908788598574822,wyoming,10599.0,1365.0,8712.0
linn,125786.0,69391.0,56243.0,0.5516591671569173,0.4471324312721607,iowa,120033.0,61886.0,56744.0
linn,4982.0,876.0,3816.0,0.17583299879566439,0.7659574468085106,kansas,4811.0,905.0,3737.0
linn,5630.0,1091.0,4429.0,0.19378330373001776,0.7866785079928952,missouri,5591.0,1041.0,4418.0
linn,73280.0,26766.0,42492.0,0.36525655021834064,0.5798580786026201,oregon,68118.0,21861.0,39581.0
lipscomb,1321.0,120.0,1177.0,0.09084027252081757,0.8909916729750189,texas,1163.0,0.0,1163.0
litchfield,104720.0,47519.0,53348.0,0.45377196333078684,0.5094346829640948,connecticut,101659.0,47447.0,53807.0
little river,5109.0,1235.0,3775.0,0.24173027989821882,0.7388921511058916,arkansas,4732.0,973.0,3759.0
live oak,4936.0,778.0,4105.0,0.15761750405186387,0.831645056726094,texas,4978.0,690.0,4288.0
livingston,17332.0,3430.0,13448.0,0.19789983844911146,0.7759058389106854,illinois,15648.0,3219.0,12429.0
livingston,4966.0,985.0,3981.0,0.19834877164720097,0.801651228352799,kentucky,4919.0,914.0,4005.0
livingston,62608.0,5846.0,54851.0,0.09337464860720675,0.8761020955788398,louisiana,62950.0,8681.0,41844.0
livingston,124996.0,50070.0,72590.0,0.40057281833018654,0.5807385836346763,michigan,128509.0,45446.0,79356.0
livingston,6666.0,1040.0,5536.0,0.156015601560156,0.8304830483048304,missouri,6735.0,1108.0,5501.0
livingston,31656.0,10714.0,15725.0,0.3384508466009603,0.4967462724286075,new york,29951.0,10321.0,19611.0
llano,12388.0,2208.0,9986.0,0.17823700355182434,0.8061026800129157,texas,11550.0,0.0,11550.0
logan,8156.0,1391.0,6472.0,0.17054928886709173,0.7935262383521334,arkansas,8015.0,1312.0,6703.0
logan,10302.0,1849.0,8134.0,0.17947971267715007,0.7895554261308484,colorado,9776.0,2378.0,7000.0
logan,13427.0,3037.0,10124.0,0.22618604304759068,0.75400312802562,illinois,10281.0,0.0,10281.0
logan,1434.0,193.0,1241.0,0.13458856345885634,0.8654114365411436,kansas,1371.0,140.0,1231.0
logan,12157.0,3058.0,9099.0,0.25154232129637244,0.7484576787036276,kentucky,12356.0,2713.0,9643.0
logan,438.0,30.0,395.0,0.0684931506849315,0.9018264840182648,nebraska,435.0,31.0,404.0
logan,1055.0,,914.0,,0.8663507109004739,north dakota,1010.0,130.0,875.0
logan,23198.0,4559.0,18121.0,0.19652556254849557,0.7811449262867488,ohio,22889.0,5024.0,17865.0
logan,21350.0,5001.0,16349.0,0.23423887587822015,0.7657611241217799,oklahoma,21562.0,5496.0,16066.0
logan,11244.0,2643.0,8601.0,0.23505869797225187,0.7649413020277481,west virginia,10238.0,2048.0,7647.0
long,5490.0,1936.0,3554.0,0.35264116575591986,0.6473588342440801,georgia,6918.0,2251.0,4667.0
lonoke,28307.0,,28307.0,,1.0,arkansas,30081.0,6079.0,22931.0
lorain,152724.0,71758.0,77675.0,0.46985411592153165,0.5085972080354103,ohio,145051.0,67811.0,77240.0
los alamos,12090.0,7062.0,5028.0,0.5841191066997519,0.41588089330024813,new mexico,11946.0,7664.0,4282.0
los angeles,3875409.0,2955618.0,919791.0,0.7626596315382453,0.23734036846175463,california,3451619.0,2272516.0,1050686.0
loudon,28751.0,5890.0,22435.0,0.2048624395673194,0.7803206844979305,tennessee,32052.0,6802.0,25250.0
loudoun,222413.0,133409.0,88755.0,0.5998255497655263,0.39905491135859866,virginia,227118.0,127234.0,98857.0
louisa,5096.0,1917.0,3169.0,0.37617739403453687,0.6218602825745683,iowa,4997.0,1798.0,3183.0
louisa,21675.0,8611.0,13020.0,0.39727797001153403,0.6006920415224913,virginia,23713.0,8265.0,15322.0
loup,440.0,45.0,383.0,0.10227272727272728,0.8704545454545455,nebraska,417.0,51.0,366.0
love,4060.0,671.0,3300.0,0.16527093596059114,0.812807881773399,oklahoma,4222.0,610.0,3339.0
loving,62.0,6.0,53.0,0.0967741935483871,0.8548387096774194,texas,86.0,11.0,75.0
lowndes,6875.0,5238.0,,0.7618909090909091,,alabama,5530.0,3930.0,1599.0
lowndes,45143.0,18942.0,26201.0,0.4195999379748798,0.5804000620251202,georgia,46612.0,17684.0,28928.0
lowndes,26138.0,11562.0,14576.0,0.4423444793021654,0.5576555206978345,mississippi,24180.0,10681.0,13499.0
lubbock,118023.0,33956.0,80707.0,0.28770663345280156,0.6838243393236911,texas,116807.0,0.0,87899.0
lucas,4196.0,1297.0,2892.0,0.3091039084842707,0.6892278360343184,iowa,4483.0,1216.0,3259.0
lucas,197464.0,112954.0,84507.0,0.5720232548717741,0.42796155248551637,ohio,183942.0,105757.0,70594.0
luce,2963.0,739.0,2181.0,0.24940938238272023,0.7360782990212622,michigan,2949.0,744.0,2113.0
lumpkin,15155.0,2960.0,12195.0,0.1953150775321676,0.8046849224678324,georgia,17309.0,3060.0,14249.0
luna,7882.0,3854.0,4045.0,0.4889621923369703,0.5131946206546562,new mexico,7824.0,3653.0,4171.0
lunenburg,5833.0,2436.0,3392.0,0.4176238642208126,0.5815189439396536,virginia,5727.0,2104.0,3609.0
luzerne,140730.0,66473.0,74257.0,0.4723442052156612,0.5276557947843388,pennsylvania,153649.0,66234.0,87415.0
lycoming,58516.0,15624.0,42892.0,0.26700389637022354,0.7329961036297765,pennsylvania,58771.0,16301.0,42470.0
lyman,1540.0,,1228.0,,0.7974025974025974,south dakota,1417.0,318.0,1099.0
lynchburg city,35308.0,16418.0,18829.0,0.46499376911748047,0.5332785770930101,virginia,,,
lynn,2270.0,364.0,1906.0,0.160352422907489,0.839647577092511,texas,2452.0,0.0,2186.0
lyon,6701.0,1138.0,5556.0,0.16982539919415013,0.8291299805999105,iowa,6713.0,898.0,5790.0
lyon,13742.0,5964.0,7778.0,0.4339979624508805,0.5660020375491195,kansas,12434.0,5029.0,6914.0
lyon,4196.0,1032.0,3164.0,0.2459485224022879,0.7540514775977121,kentucky,4166.0,909.0,3257.0
lyon,12696.0,,6861.0,,0.540406427221172,minnesota,12733.0,3890.0,8832.0
lyon,29623.0,7887.0,20794.0,0.266245822502785,0.7019545623333221,nevada,32104.0,37.0,21316.0
mackinac,6937.0,2294.0,4551.0,0.3306905002162318,0.6560472826870405,michigan,7150.0,2630.0,4323.0
macomb,477217.0,221237.0,244539.0,0.46359832109920646,0.5124272605544228,michigan,493765.0,202905.0,271618.0
macon,8771.0,6810.0,1798.0,0.776422300763881,0.20499372933530954,alabama,7801.0,6134.0,1663.0
macon,4530.0,2916.0,1614.0,0.6437086092715232,0.3562913907284768,georgia,4616.0,2813.0,1803.0
macon,49811.0,19016.0,29888.0,0.38176306438336916,0.6000281062415932,illinois,38849.0,9214.0,29635.0
macon,7712.0,1413.0,6191.0,0.18322095435684646,0.8027748962655602,missouri,7676.0,1247.0,6291.0
macon,20517.0,6058.0,13953.0,0.2952673392796218,0.6800701856996637,north carolina,21523.0,6194.0,15329.0
macon,8488.0,1084.0,7252.0,0.12770970782280866,0.8543826578699341,tennessee,9096.0,1148.0,7948.0
macoupin,24206.0,7264.0,16363.0,0.30009088655705196,0.6759894241097248,illinois,22911.0,8566.0,14345.0
madera,52820.0,21855.0,30965.0,0.41376372586141613,0.5862362741385839,california,53009.0,20735.0,32274.0
madison,194820.0,,121634.0,,0.6243404167949902,alabama,135639.0,0.0,126175.0
madison,7269.0,1521.0,5496.0,0.2092447379281882,0.756087494841106,arkansas,7372.0,1257.0,5761.0
madison,9440.0,3990.0,5261.0,0.4226694915254237,0.5573093220338983,florida,8933.0,2967.0,5966.0
madison,14541.0,3277.0,11264.0,0.22536276734750016,0.7746372326524998,georgia,16450.0,3444.0,13006.0
madison,16753.0,1833.0,13986.0,0.10941323941980541,0.8348355518414612,idaho,17019.0,1933.0,13678.0
madison,135201.0,56170.0,79031.0,0.41545550698589506,0.5845444930141049,illinois,123337.0,42349.0,79282.0
madison,51461.0,19861.0,28319.0,0.38594275276422924,0.550300227356639,indiana,55132.0,19089.0,32518.0
madison,9617.0,3264.0,5995.0,0.33939898097119686,0.6233752729541437,iowa,9808.0,3122.0,6655.0
madison,44010.0,14687.0,28468.0,0.33371960917973187,0.6468529879572824,kentucky,44113.0,13801.0,30312.0
madison,4321.0,2328.0,1993.0,0.5387641749595001,0.46123582504049987,louisiana,3728.0,1621.0,1969.0
madison,56056.0,22301.0,33755.0,0.39783430854859425,0.6021656914514057,mississippi,48867.0,8038.0,40829.0
madison,5593.0,1085.0,4413.0,0.1939924906132666,0.7890219917754335,missouri,5620.0,940.0,4574.0
madison,6056.0,1943.0,4113.0,0.32083883751651254,0.6791611624834875,montana,6464.0,1751.0,4508.0
madison,15600.0,3073.0,12104.0,0.19698717948717948,0.7758974358974359,nebraska,15624.0,2689.0,12935.0
madison,34260.0,14036.0,15509.0,0.4096906012842966,0.4526853473438412,new york,31934.0,13852.0,18045.0
madison,12921.0,4883.0,7618.0,0.3779119263214921,0.589582849624642,north carolina,13482.0,5087.0,8395.0
madison,19360.0,4537.0,14811.0,0.234349173553719,0.7650309917355372,ohio,19598.0,5050.0,14548.0
